0.09878997504711151,0.0004039050836581737,0.06650551408529282,0.006079468410462141,0.1073818951845169,0.01832176186144352,0.7025174498558044
0.17427518963813782,9.523730841465294e-05,0.008949951268732548,0.012024017982184887,0.1137930154800415,0.0006692507886327803,0.6901932954788208
0.2666712999343872,0.0007106789853423834,0.06760258227586746,0.011866573244333267,0.12722040712833405,0.01962742768228054,0.5063011050224304
0.27703744173049927,0.002073212293908,0.10105876624584198,0.012470093555748463,0.15859515964984894,0.04181317612528801,0.4069521427154541
0.026019694283604622,9.726085409056395e-05,0.005505973938852549,0.5377718210220337,0.014672025106847286,0.004005782306194305,0.4119274914264679
0.11596817523241043,0.002965381136164069,0.041674114763736725,0.09376738220453262,0.06029514595866203,0.016185028478503227,0.6691447496414185
0.008959302678704262,4.388707020552829e-05,0.005242903251200914,0.48263102769851685,0.013432463631033897,0.0021081080194562674,0.48758232593536377
0.02723124995827675,0.0001783923216862604,0.044440895318984985,0.7967668175697327,0.006475435569882393,0.11782064288854599,0.007086607627570629
2.1059786377009004e-05,1.0513961967717478e-07,1.5790901670698076e-05,0.9954454898834229,2.49985732807545e-05,0.00010482710786163807,0.004387788474559784
0.017671853303909302,0.0001264083111891523,0.01618937961757183,0.8023730516433716,0.010780306532979012,0.018202589824795723,0.13465650379657745
0.18953610956668854,0.0010948947165161371,0.06304308772087097,0.02407350391149521,0.06535505503416061,0.01593923382461071,0.6409580707550049
